2.69750	-0.72851	-0.72851	0.73112	39.63444	40.36556	0.00000
2.70000	-0.72851	-0.72851	0.73112	39.63444	40.36556	0.00000
2.70250	-0.72851	-0.72851	0.73112	39.63444	40.36556	0.00000
2.70500	-0.72851	-0.72851	0.73112	39.63444	40.36556	0.00000
2.70750	-0.72851	-0.72851	0.73112	39.63444	40.36556	0.00000
2.71000	-0.72851	-0.72851	0.73112	39.63444	40.36556	0.00000
2.71250	-0.72851	-0.72851	0.73112	39.63444	40.36556	0.00000
2.71500	-0.72851	-0.72851	0.73112	39.63444	40.36556	0.00000
2.71750	-0.72851	-0.72851	0.73112	39.63444	40.36556	0.00000
2.72000	-0.72851	-0.72851	0.73112	39.63444	40.36556	0.00000
2.72250	-0.72851	-0.72851	0.73112	39.63444	40.36556	0.00000
2.72500	-0.72851	-0.72851	0.73112	39.63444	40.36556	0.00000
2.72750	-0.72851	-0.72851	0.73112	39.63444	40.36556	0.00000
2.73000	-0.72851	-0.72851	0.73112	39.63444	40.36556	0.00000
2.73250	-0.72851	-0.72851	0.73112	39.63444	40.36556	0.00000
2.73500	-0.72851	-0.72851	0.73112	39.63444	40.36556	0.00000
2.73750	-0.75049	-0.75049	-4.42386	42.21193	37.78807	0.00000
2.74000	-0.75049	-0.75049	0.70662	39.64669	40.35331	0.00000
2.74250	-0.72851	-0.72851	5.86159	37.06920	42.93080	0.00000
2.74500	-0.72851	-0.72851	0.73112	39.63444	40.36556	0.00000
2.74750	-0.75049	-0.75049	-4.42386	42.21193	37.78807	0.00000
2.75000	-0.75049	-0.75049	0.70662	39.64669	40.35331	0.00000
2.75250	-0.75049	-0.75049	0.70662	39.64669	40.35331	0.00000
2.75500	-0.75049	-0.75049	0.70662	39.64669	40.35331	0.00000
2.75750	-0.75049	-0.75049	0.70662	39.64669	40.35331	0.00000
2.76000	-0.75049	-0.75049	0.70662	39.64669	40.35331	0.00000
2.76250	-0.75049	-0.75049	0.70662	39.64669	40.35331	0.00000
2.76500	-0.75049	-0.75049	0.70662	39.64669	40.35331	0.00000
2.76750	-0.75049	-0.75049	0.70662	39.64669	40.35331	0.00000
2.77000	-0.75049	-0.75049	0.70662	39.64669	40.35331	0.00000
2.77250	-0.75049	-0.75049	0.70662	39.64669	40.35331	0.00000
2.77500	-0.75049	-0.75049	0.70662	39.64669	40.35331	0.00000
2.77750	-0.75049	-0.75049	0.70662	39.64669	40.35331	0.00000
2.78000	-0.75049	-0.75049	0.70662	39.64669	40.35331	0.00000
2.78250	-0.75049	-0.75049	0.70662	39.64669	40.35331	0.00000
2.78500	-0.75049	-0.75049	0.70662	39.64669	40.35331	0.00000
2.78750	-0.75049	-0.75049	0.70662	39.64669	40.35331	0.00000
2.79000	-0.75049	-0.75049	0.70662	39.64669	40.35331	0.00000
2.79250	-0.75049	-0.75049	0.70662	39.64669	40.35331	0.00000
2.79500	-0.75049	-0.75049	0.70662	39.64669	40.35331	0.00000
2.79750	-0.77246	-0.77246	-4.44836	42.22418	37.77582	0.00000
2.80000	-0.77246	-0.77246	0.68212	39.65894	40.34106	0.00000
2.80250	-0.75049	-0.75049	5.83709	37.08145	42.91855	0.00000
2.80500	-0.75049	-0.75049	0.70662	39.64669	40.35331	0.00000
2.80750	-0.75049	-0.75049	0.70662	39.64669	40.35331	0.00000
2.81000	-0.75049	-0.75049	0.70662	39.64669	40.35331	0.00000
2.81250	-0.75049	-0.75049	0.70662	39.64669	40.35331	0.00000
2.81500	-0.75049	-0.75049	0.70662	39.64669	40.35331	0.00000
2.81750	-0.75049	-0.75049	0.70662	39.64669	40.35331	0.00000
2.82000	-0.75049	-0.75049	0.70662	39.64669	40.35331	0.00000
2.82250	-0.77246	-0.77246	-4.44836	42.22418	37.77582	0.00000
2.82500	-0.75049	-0.75049	5.83709	37.08145	42.91855	0.00000
2.82750	-0.75049	-0.75049	0.70662	39.64669	40.35331	0.00000
2.83000	-0.75049	-0.75049	0.70662	39.64669	40.35331	0.00000
2.83250	-0.75049	-0.75049	0.70662	39.64669	40.35331	0.00000
2.83500	-0.75049	-0.75049	0.70662	39.64669	40.35331	0.00000
2.83750	-0.75049	-0.75049	0.70662	39.64669	40.35331	0.00000
2.84000	-0.75049	-0.75049	0.70662	39.64669	40.35331	0.00000
2.84250	-0.75049	-0.75049	0.70662	39.64669	40.35331	0.00000
2.84500	-0.75049	-0.75049	0.70662	39.64669	40.35331	0.00000
2.84750	-0.75049	-0.75049	0.70662	39.64669	40.35331	0.00000
2.85000	-0.75049	-0.75049	0.70662	39.64669	40.35331	0.00000
2.85250	-0.75049	-0.75049	0.70662	39.64669	40.35331	0.00000
2.85500	-0.75049	-0.75049	0.70662	39.64669	40.35331	0.00000
2.85750	-0.75049	-0.75049	0.70662	39.64669	40.35331	0.00000
2.86000	-0.75049	-0.75049	0.70662	39.64669	40.35331	0.00000
2.86250	-0.75049	-0.75049	0.70662	39.64669	40.35331	0.00000
2.86500	-0.75049	-0.75049	0.70662	39.64669	40.35331	0.00000
2.86750	-0.75049	-0.75049	0.70662	39.64669	40.35331	0.00000
2.87000	-0.75049	-0.75049	0.70662	39.64669	40.35331	0.00000
2.87250	-0.75049	-0.75049	0.70662	39.64669	40.35331	0.00000
2.87500	-0.75049	-0.75049	0.70662	39.64669	40.35331	0.00000
2.87750	-0.75049	-0.75049	0.70662	39.64669	40.35331	0.00000
2.88000	-0.75049	-0.75049	0.70662	39.64669	40.35331	0.00000
2.88250	-0.75049	-0.75049	0.70662	39.64669	40.35331	0.00000
2.88500	-0.75049	-0.75049	0.70662	39.64669	40.35331	0.00000
2.88750	-0.75049	-0.75049	0.70662	39.64669	40.35331	0.00000
2.89000	-0.75049	-0.75049	0.70662	39.64669	40.35331	0.00000
2.89250	-0.75049	-0.75049	0.70662	39.64669	40.35331	0.00000
2.89500	-0.75049	-0.75049	0.70662	39.64669	40.35331	0.00000
2.89750	-0.75049	-0.75049	0.70662	39.64669	40.35331	0.00000
2.90000	-0.75049	-0.75049	0.70662	39.64669	40.35331	0.00000
2.90250	-0.75049	-0.75049	0.70662	39.64669	40.35331	0.00000
2.90500	-0.75049	-0.75049	0.70662	39.64669	40.35331	0.00000
2.90750	-0.75049	-0.75049	0.70662	39.64669	40.35331	0.00000
2.91000	-0.75049	-0.75049	0.70662	39.64669	40.35331	0.00000
2.91250	-0.75049	-0.75049	0.70662	39.64669	40.35331	0.00000
2.91500	-0.72851	-0.72851	5.86159	37.06920	42.93080	0.00000
2.91750	-0.72851	-0.72851	0.73112	39.63444	40.36556	0.00000
2.92000	-0.75049	-0.75049	-4.42386	42.21193	37.78807	0.00000
2.92250	-0.75049	-0.75049	0.70662	39.64669	40.35331	0.00000
2.92500	-0.75049	-0.75049	0.70662	39.64669	40.35331	0.00000
2.92750	-0.75049	-0.75049	0.70662	39.64669	40.35331	0.00000
2.93000	-0.72851	-0.72851	5.86159	37.06920	42.93080	0.00000
2.93250	-0.72851	-0.72851	0.73112	39.63444	40.36556	0.00000
2.93500	-0.75049	-0.75049	-4.42386	42.21193	37.78807	0.00000
2.93750	-0.75049	-0.75049	0.70662	39.64669	40.35331	0.00000
2.94000	-0.72851	-0.72851	5.86159	37.06920	42.93080	0.00000
2.94250	-0.72851	-0.72851	0.73112	39.63444	40.36556	0.00000
2.94500	-0.72851	-0.72851	0.73112	39.63444	40.36556	0.00000
2.94750	-0.72851	-0.72851	0.73112	39.63444	40.36556	0.00000
2.95000	-0.72851	-0.72851	0.73112	39.63444	40.36556	0.00000
2.95250	-0.72851	-0.72851	0.73112	39.63444	40.36556	0.00000
2.95500	-0.72851	-0.72851	0.73112	39.63444	40.36556	0.00000
2.95750	-0.72851	-0.72851	0.73112	39.63444	40.36556	0.00000
2.96000	-0.72851	-0.72851	0.73112	39.63444	40.36556	0.00000
2.96250	-0.72851	-0.72851	0.73112	39.63444	40.36556	0.00000
2.96500	-0.72851	-0.72851	0.73112	39.63444	40.36556	0.00000
2.96750	-0.72851	-0.72851	0.73112	39.63444	40.36556	0.00000
2.97000	-0.72851	-0.72851	0.73112	39.63444	40.36556	0.00000
2.97250	-0.72851	-0.72851	0.73112	39.63444	40.36556	0.00000
2.97500	-0.72851	-0.72851	0.73112	39.63444	40.36556	0.00000
2.97750	-0.72851	-0.72851	0.73112	39.63444	40.36556	0.00000
2.98000	-0.72851	-0.72851	0.73112	39.63444	40.36556	0.00000
2.98250	-0.70654	-0.70654	5.88609	37.05695	42.94305	0.00000
2.98500	-0.70654	-0.70654	0.75562	39.62219	40.37781	0.00000
2.98750	-0.72851	-0.72851	-4.39936	42.19968	37.80032	0.00000
2.99000	-0.72851	-0.72851	0.73112	39.63444	40.36556	0.00000
2.99250	-0.72851	-0.72851	0.73112	39.63444	40.36556	0.00000
2.99500	-0.72851	-0.72851	0.73112	39.63444	40.36556	0.00000
2.99750	-0.70654	-0.70654	5.88609	37.05695	42.94305	0.00000
3.00000	-0.70654	-0.70654	0.75562	39.62219	40.37781	0.00000
3.00250	-0.70654	-0.70654	0.75562	39.62219	40.37781	0.00000
3.00500	-0.70654	-0.70654	0.75562	39.62219	40.37781	0.00000
3.00750	-0.70654	-0.70654	0.75562	39.62219	40.37781	0.00000
3.01000	-0.70654	-0.70654	0.75562	39.62219	40.37781	0.00000
3.01250	-0.70654	-0.70654	0.75562	39.62219	40.37781	0.00000
3.01500	-0.70654	-0.70654	0.75562	39.62219	40.37781	0.00000
3.01750	-0.70654	-0.70654	0.75562	39.62219	40.37781	0.00000
3.02000	-0.70654	-0.70654	0.75562	39.62219	40.37781	0.00000
3.02250	-0.70654	-0.70654	0.75562	39.62219	40.37781	0.00000
3.02500	-0.70654	-0.70654	0.75562	39.62219	40.37781	0.00000
3.02750	-0.70654	-0.70654	0.75562	39.62219	40.37781	0.00000
3.03000	-0.70654	-0.70654	0.75562	39.62219	40.37781	0.00000
3.03250	-0.70654	-0.70654	0.75562	39.62219	40.37781	0.00000
3.03500	-0.70654	-0.70654	0.75562	39.62219	40.37781	0.00000
3.03750	-0.68457	-0.68457	5.91060	37.04470	42.95530	0.00000
3.04000	-0.68457	-0.68457	0.78012	39.60994	40.39006	0.00000
3.04250	-0.70654	-0.70654	-4.37485	42.18743	37.81257	0.00000
3.04500	-0.70654	-0.70654	0.75562	39.62219	40.37781	0.00000
3.04750	-0.68457	-0.68457	5.91060	37.04470	42.95530	0.00000
3.05000	-0.68457	-0.68457	0.78012	39.60994	40.39006	0.00000
3.05250	-0.68457	-0.68457	0.78012	39.60994	40.39006	0.00000
3.05500	-0.68457	-0.68457	0.78012	39.60994	40.39006	0.00000
3.05750	-0.68457	-0.68457	0.78012	39.60994	40.39006	0.00000
3.06000	-0.68457	-0.68457	0.78012	39.60994	40.39006	0.00000
3.06250	-0.68457	-0.68457	0.78012	39.60994	40.39006	0.00000
3.06500	-0.68457	-0.68457	0.78012	39.60994	40.39006	0.00000
3.06750	-0.68457	-0.68457	0.78012	39.60994	40.39006	0.00000
3.07000	-0.68457	-0.68457	0.78012	39.60994	40.39006	0.00000
3.07250	-0.68457	-0.68457	0.78012	39.60994	40.39006	0.00000
3.07500	-0.68457	-0.68457	0.78012	39.60994	40.39006	0.00000
3.07750	-0.68457	-0.68457	0.78012	39.60994	40.39006	0.00000
3.08000	-0.68457	-0.68457	0.78012	39.60994	40.39006	0.00000
3.08250	-0.68457	-0.68457	0.78012	39.60994	40.39006	0.00000
3.08500	-0.68457	-0.68457	0.78012	39.60994	40.39006	0.00000
3.08750	-0.68457	-0.68457	0.78012	39.60994	40.39006	0.00000
3.09000	-0.68457	-0.68457	0.78012	39.60994	40.39006	0.00000
3.09250	-0.68457	-0.68457	0.78012	39.60994	40.39006	0.00000
3.09500	-0.68457	-0.68457	0.78012	39.60994	40.39006	0.00000
3.09750	-0.68457	-0.68457	0.78012	39.60994	40.39006	0.00000
3.10000	-0.68457	-0.68457	0.78012	39.60994	40.39006	0.00000
3.10250	-0.66260	-0.66260	5.93510	37.03245	42.96755	0.00000
3.10500	-0.66260	-0.66260	0.80462	39.59769	40.40231	0.00000
3.10750	-0.66260	-0.66260	0.80462	39.59769	40.40231	0.00000
3.11000	-0.66260	-0.66260	0.80462	39.59769	40.40231	0.00000
3.11250	-0.66260	-0.66260	0.80462	39.59769	40.40231	0.00000
3.11500	-0.66260	-0.66260	0.80462	39.59769	40.40231	0.00000
3.11750	-0.66260	-0.66260	0.80462	39.59769	40.40231	0.00000
3.12000	-0.66260	-0.66260	0.80462	39.59769	40.40231	0.00000
3.12250	-0.66260	-0.66260	0.80462	39.59769	40.40231	0.00000
3.12500	-0.66260	-0.66260	0.80462	39.59769	40.40231	0.00000
3.12750	-0.66260	-0.66260	0.80462	39.59769	40.40231	0.00000
3.13000	-0.66260	-0.66260	0.80462	39.59769	40.40231	0.00000
3.13250	-0.66260	-0.66260	0.80462	39.59769	40.40231	0.00000
3.13500	-0.66260	-0.66260	0.80462	39.59769	40.40231	0.00000
3.13750	-0.66260	-0.66260	0.80462	39.59769	40.40231	0.00000
3.14000	-0.66260	-0.66260	0.80462	39.59769	40.40231	0.00000
3.14250	-0.66260	-0.66260	0.80462	39.59769	40.40231	0.00000
3.14500	-0.66260	-0.66260	0.80462	39.59769	40.40231	0.00000
3.14750	-0.66260	-0.66260	0.80462	39.59769	40.40231	0.00000
3.15000	-0.66260	-0.66260	0.80462	39.59769	40.40231	0.00000
3.15250	-0.66260	-0.66260	0.80462	39.59769	40.40231	0.00000
3.15500	-0.66260	-0.66260	0.80462	39.59769	40.40231	0.00000
3.15750	-0.66260	-0.66260	0.80462	39.59769	40.40231	0.00000
3.16000	-0.66260	-0.66260	0.80462	39.59769	40.40231	0.00000
3.16250	-0.66260	-0.66260	0.80462	39.59769	40.40231	0.00000
3.16500	-0.66260	-0.66260	0.80462	39.59769	40.40231	0.00000
3.16750	-0.66260	-0.66260	0.80462	39.59769	40.40231	0.00000
3.17000	-0.66260	-0.66260	0.80462	39.59769	40.40231	0.00000
3.17250	-0.66260	-0.66260	0.80462	39.59769	40.40231	0.00000
3.17500	-0.64062	-0.64062	5.95960	37.02020	42.97980	0.00000
3.17750	-0.64062	-0.64062	0.82912	39.58544	40.41456	0.00000
3.18000	-0.66260	-0.66260	-4.32585	42.16293	37.83707	0.00000
3.18250	-0.66260	-0.66260	0.80462	39.59769	40.40231	0.00000
3.18500	-0.66260	-0.66260	0.80462	39.59769	40.40231	0.00000
3.18750	-0.66260	-0.66260	0.80462	39.59769	40.40231	0.00000
3.19000	-0.66260	-0.66260	0.80462	39.59769	40.40231	0.00000
3.19250	-0.66260	-0.66260	0.80462	39.59769	40.40231	0.00000
3.19500	-0.66260	-0.66260	0.80462	39.59769	40.40231	0.00000
3.19750	-0.64062	-0.64062	5.95960	37.02020	42.97980	0.00000
3.20000	-0.64062	-0.64062	0.82912	39.58544	40.41456	0.00000
3.20250	-0.64062	-0.64062	0.82912	39.58544	40.41456	0.00000
3.20500	-0.64062	-0.64062	0.82912	39.58544	40.41456	0.00000
3.20750	-0.66260	-0.66260	-4.32585	42.16293	37.83707	0.00000
3.21000	-0.66260	-0.66260	0.80462	39.59769	40.40231	0.00000
3.21250	-0.64062	-0.64062	5.95960	37.02020	42.97980	0.00000
3.21500	-0.64062	-0.64062	0.82912	39.58544	40.41456	0.00000
3.21750	-0.64062	-0.64062	0.82912	39.58544	40.41456	0.00000
3.22000	-0.64062	-0.64062	0.82912	39.58544	40.41456	0.00000
3.22250	-0.64062	-0.64062	0.82912	39.58544	40.41456	0.00000
3.22500	-0.64062	-0.64062	0.82912	39.58544	40.41456	0.00000
3.22750	-0.64062	-0.64062	0.82912	39.58544	40.41456	0.00000
3.23000	-0.64062	-0.64062	0.82912	39.58544	40.41456	0.00000
3.23250	-0.66260	-0.66260	-4.32585	42.16293	37.83707	0.00000
3.23500	-0.66260	-0.66260	0.80462	39.59769	40.40231	0.00000
3.23750	-0.64062	-0.64062	5.95960	37.02020	42.97980	0.00000
3.24000	-0.64062	-0.64062	0.82912	39.58544	40.41456	0.00000
3.24250	-0.64062	-0.64062	0.82912	39.58544	40.41456	0.00000
3.24500	-0.64062	-0.64062	0.82912	39.58544	40.41456	0.00000
3.24750	-0.64062	-0.64062	0.82912	39.58544	40.41456	0.00000
3.25000	-0.64062	-0.64062	0.82912	39.58544	40.41456	0.00000
3.25250	-0.64062	-0.64062	0.82912	39.58544	40.41456	0.00000
3.25500	-0.64062	-0.64062	0.82912	39.58544	40.41456	0.00000
3.25750	-0.64062	-0.64062	0.82912	39.58544	40.41456	0.00000
3.26000	-0.64062	-0.64062	0.82912	39.58544	40.41456	0.00000
3.26250	-0.64062	-0.64062	0.82912	39.58544	40.41456	0.00000
3.26500	-0.64062	-0.64062	0.82912	39.58544	40.41456	0.00000
3.26750	-0.64062	-0.64062	0.82912	39.58544	40.41456	0.00000
3.27000	-0.64062	-0.64062	0.82912	39.58544	40.41456	0.00000
3.27250	-0.64062	-0.64062	0.82912	39.58544	40.41456	0.00000
3.27500	-0.64062	-0.64062	0.82912	39.58544	40.41456	0.00000
3.27750	-0.61865	-0.61865	5.98410	37.00795	42.99205	0.00000
3.28000	-0.61865	-0.61865	0.85363	39.57319	40.42681	0.00000
3.28250	-0.64062	-0.64062	-4.30135	42.15068	37.84932	0.00000
3.28500	-0.64062	-0.64062	0.82912	39.58544	40.41456	0.00000
3.28750	-0.61865	-0.61865	5.98410	37.00795	42.99205	0.00000
3.29000	-0.61865	-0.61865	0.85363	39.57319	40.42681	0.00000
3.29250	-0.61865	-0.61865	0.85363	39.57319	40.42681	0.00000
3.29500	-0.61865	-0.61865	0.85363	39.57319	40.42681	0.00000
3.29750	-0.61865	-0.61865	0.85363	39.57319	40.42681	0.00000
3.30000	-0.61865	-0.61865	0.85363	39.57319	40.42681	0.00000
3.30250	-0.59668	-0.59668	6.00860	36.99570	43.00430	0.00000
3.30500	-0.59668	-0.59668	0.87813	39.56094	40.43906	0.00000
3.30750	-0.61865	-0.61865	-4.27685	42.13842	37.86158	0.00000
3.31000	-0.61865	-0.61865	0.85363	39.57319	40.42681	0.00000
3.31250	-0.59668	-0.59668	6.00860	36.99570	43.00430	0.00000
3.31500	-0.59668	-0.59668	0.87813	39.56094	40.43906	0.00000
3.31750	-0.59668	-0.59668	0.87813	39.56094	40.43906	0.00000
3.32000	-0.59668	-0.59668	0.87813	39.56094	40.43906	0.00000
3.32250	-0.59668	-0.59668	0.87813	39.56094	40.43906	0.00000
3.32500	-0.59668	-0.59668	0.87813	39.56094	40.43906	0.00000
3.32750	-0.59668	-0.59668	0.87813	39.56094	40.43906	0.00000
3.33000	-0.59668	-0.59668	0.87813	39.56094	40.43906	0.00000
3.33250	-0.57471	-0.57471	6.03310	36.98345	43.01655	0.00000
3.33500	-0.57471	-0.57471	0.90263	39.54869	40.45131	0.00000
3.33750	-0.57471	-0.57471	0.90263	39.54869	40.45131	0.00000
3.34000	-0.57471	-0.57471	0.90263	39.54869	40.45131	0.00000
3.34250	-0.57471	-0.57471	0.90263	39.54869	40.45131	0.00000
3.34500	-0.57471	-0.57471	0.90263	39.54869	40.45131	0.00000
3.34750	-0.57471	-0.57471	0.90263	39.54869	40.45131	0.00000
3.35000	-0.57471	-0.57471	0.90263	39.54869	40.45131	0.00000
3.35250	-0.57471	-0.57471	0.90263	39.54869	40.45131	0.00000
3.35500	-0.57471	-0.57471	0.90263	39.54869	40.45131	0.00000
3.35750	-0.57471	-0.57471	0.90263	39.54869	40.45131	0.00000
3.36000	-0.57471	-0.57471	0.90263	39.54869	40.45131	0.00000
3.36250	-0.55273	-0.55273	6.05761	36.97120	43.02880	0.00000
3.36500	-0.55273	-0.55273	0.92713	39.53643	40.46357	0.00000
3.36750	-0.55273	-0.55273	0.92713	39.53643	40.46357	0.00000
3.37000	-0.55273	-0.55273	0.92713	39.53643	40.46357	0.00000
3.37250	-0.55273	-0.55273	0.92713	39.53643	40.46357	0.00000
3.37500	-0.53076	-0.53076	6.08211	36.95895	43.04105	0.00000
3.37750	-0.53076	-0.53076	0.95163	39.52418	40.47582	0.00000
3.38000	-0.53076	-0.53076	0.95163	39.52418	40.47582	0.00000
3.38250	-0.53076	-0.53076	0.95163	39.52418	40.47582	0.00000
3.38500	-0.53076	-0.53076	0.95163	39.52418	40.47582	0.00000
3.38750	-0.53076	-0.53076	0.95163	39.52418	40.47582	0.00000
3.39000	-0.53076	-0.53076	0.95163	39.52418	40.47582	0.00000
3.39250	-0.53076	-0.53076	0.95163	39.52418	40.47582	0.00000
3.39500	-0.53076	-0.53076	0.95163	39.52418	40.47582	0.00000
3.39750	-0.53076	-0.53076	0.95163	39.52418	40.47582	0.00000
3.40000	-0.50879	-0.50879	6.10661	36.94670	43.05330	0.00000
3.40250	-0.50879	-0.50879	0.97613	39.51193	40.48807	0.00000
3.40500	-0.50879	-0.50879	0.97613	39.51193	40.48807	0.00000
3.40750	-0.50879	-0.50879	0.97613	39.51193	40.48807	0.00000
3.41000	-0.50879	-0.50879	0.97613	39.51193	40.48807	0.00000
3.41250	-0.50879	-0.50879	0.97613	39.51193	40.48807	0.00000
3.41500	-0.50879	-0.50879	0.97613	39.51193	40.48807	0.00000
3.41750	-0.50879	-0.50879	0.97613	39.51193	40.48807	0.00000
3.42000	-0.50879	-0.50879	0.97613	39.51193	40.48807	0.00000
3.42250	-0.50879	-0.50879	0.97613	39.51193	40.48807	0.00000
3.42500	-0.48681	-0.48681	6.13111	36.93445	43.06555	0.00000
3.42750	-0.48681	-0.48681	1.00064	39.49968	40.50032	0.00000
3.43000	-0.48681	-0.48681	1.00064	39.49968	40.50032	0.00000
3.43250	-0.48681	-0.48681	1.00064	39.49968	40.50032	0.00000
3.43500	-0.48681	-0.48681	1.00064	39.49968	40.50032	0.00000
3.43750	-0.48681	-0.48681	1.00064	39.49968	40.50032	0.00000
3.44000	-0.46484	-0.46484	6.15561	36.92219	43.07781	0.00000
3.44250	-0.46484	-0.46484	1.02514	39.48743	40.51257	0.00000
3.44500	-0.48681	-0.48681	-4.12984	42.06492	37.93508	0.00000
3.44750	-0.48681	-0.48681	1.00064	39.49968	40.50032	0.00000
3.45000	-0.46484	-0.46484	6.15561	36.92219	43.07781	0.00000
3.45250	-0.46484	-0.46484	1.02514	39.48743	40.51257	0.00000
3.45500	-0.46484	-0.46484	1.02514	39.48743	40.51257	0.00000
3.45750	-0.46484	-0.46484	1.02514	39.48743	40.51257	0.00000
3.46000	-0.46484	-0.46484	1.02514	39.48743	40.51257	0.00000
3.46250	-0.46484	-0.46484	1.02514	39.48743	40.51257	0.00000
3.46500	-0.44287	-0.44287	6.18011	36.90994	43.09006	0.00000
3.46750	-0.44287	-0.44287	1.04964	39.47518	40.52482	0.00000
3.47000	-0.44287	-0.44287	1.04964	39.47518	40.52482	0.00000
3.47250	-0.44287	-0.44287	1.04964	39.47518	40.52482	0.00000
3.47500	-0.44287	-0.44287	1.04964	39.47518	40.52482	0.00000
3.47750	-0.44287	-0.44287	1.04964	39.47518	40.52482	0.00000
3.48000	-0.44287	-0.44287	1.04964	39.47518	40.52482	0.00000
3.48250	-0.44287	-0.44287	1.04964	39.47518	40.52482	0.00000
3.48500	-0.44287	-0.44287	1.04964	39.47518	40.52482	0.00000
3.48750	-0.44287	-0.44287	1.04964	39.47518	40.52482	0.00000
3.49000	-0.42090	-0.42090	6.20461	36.89769	43.10231	0.00000
3.49250	-0.42090	-0.42090	1.07414	39.46293	40.53707	0.00000
3.49500	-0.42090	-0.42090	1.07414	39.46293	40.53707	0.00000
3.49750	-0.42090	-0.42090	1.07414	39.46293	40.53707	0.00000
3.50000	-0.42090	-0.42090	1.07414	39.46293	40.53707	0.00000
3.50250	-0.42090	-0.42090	1.07414	39.46293	40.53707	0.00000
3.50500	-0.42090	-0.42090	1.07414	39.46293	40.53707	0.00000
3.50750	-0.39892	-0.39892	6.22912	36.88544	43.11456	0.00000
3.51000	-0.39892	-0.39892	1.09864	39.45068	40.54932	0.00000
3.51250	-0.39892	-0.39892	1.09864	39.45068	40.54932	0.00000
3.51500	-0.39892	-0.39892	1.09864	39.45068	40.54932	0.00000
3.51750	-0.39892	-0.39892	1.09864	39.45068	40.54932	0.00000
3.52000	-0.39892	-0.39892	1.09864	39.45068	40.54932	0.00000
3.52250	-0.39892	-0.39892	1.09864	39.45068	40.54932	0.00000
3.52500	-0.39892	-0.39892	1.09864	39.45068	40.54932	0.00000
3.52750	-0.39892	-0.39892	1.09864	39.45068	40.54932	0.00000
3.53000	-0.39892	-0.39892	1.09864	39.45068	40.54932	0.00000
3.53250	-0.37695	-0.37695	6.25362	36.87319	43.12681	0.00000
3.53500	-0.37695	-0.37695	1.12314	39.43843	40.56157	0.00000
3.53750	-0.37695	-0.37695	1.12314	39.43843	40.56157	0.00000
3.54000	-0.37695	-0.37695	1.12314	39.43843	40.56157	0.00000
3.54250	-0.37695	-0.37695	1.12314	39.43843	40.56157	0.00000
3.54500	-0.37695	-0.37695	1.12314	39.43843	40.56157	0.00000
3.54750	-0.37695	-0.37695	1.12314	39.43843	40.56157	0.00000
3.55000	-0.37695	-0.37695	1.12314	39.43843	40.56157	0.00000
3.55250	-0.35498	-0.35498	6.27812	36.86094	43.13906	0.00000
3.55500	-0.35498	-0.35498	1.14764	39.42618	40.57382	0.00000
3.55750	-0.35498	-0.35498	1.14764	39.42618	40.57382	0.00000
3.56000	-0.35498	-0.35498	1.14764	39.42618	40.57382	0.00000
3.56250	-0.35498	-0.35498	1.14764	39.42618	40.57382	0.00000
3.56500	-0.35498	-0.35498	1.14764	39.42618	40.57382	0.00000
3.56750	-0.35498	-0.35498	1.14764	39.42618	40.57382	0.00000
3.57000	-0.35498	-0.35498	1.14764	39.42618	40.57382	0.00000
3.57250	-0.35498	-0.35498	1.14764	39.42618	40.57382	0.00000
3.57500	-0.35498	-0.35498	1.14764	39.42618	40.57382	0.00000
3.57750	-0.33301	-0.33301	6.30262	36.84869	43.15131	0.00000
3.58000	-0.33301	-0.33301	1.17215	39.41393	40.58607	0.00000
3.58250	-0.33301	-0.33301	1.17215	39.41393	40.58607	0.00000
3.58500	-0.33301	-0.33301	1.17215	39.41393	40.58607	0.00000
3.58750	-0.33301	-0.33301	1.17215	39.41393	40.58607	0.00000
3.59000	-0.33301	-0.33301	1.17215	39.41393	40.58607	0.00000
3.59250	-0.33301	-0.33301	1.17215	39.41393	40.58607	0.00000
3.59500	-0.33301	-0.33301	1.17215	39.41393	40.58607	0.00000
3.59750	-0.33301	-0.33301	1.17215	39.41393	40.58607	0.00000
3.60000	-0.33301	-0.33301	1.17215	39.41393	40.58607	0.00000
3.60250	-0.31103	-0.31103	6.32712	36.83644	43.16356	0.00000
3.60500	-0.31103	-0.31103	1.19665	39.40168	40.59832	0.00000
3.60750	-0.31103	-0.31103	1.19665	39.40168	40.59832	0.00000
3.61000	-0.31103	-0.31103	1.19665	39.40168	40.59832	0.00000
3.61250	-0.31103	-0.31103	1.19665	39.40168	40.59832	0.00000
3.61500	-0.31103	-0.31103	1.19665	39.40168	40.59832	0.00000
3.61750	-0.31103	-0.31103	1.19665	39.40168	40.59832	0.00000
3.62000	-0.31103	-0.31103	1.19665	39.40168	40.59832	0.00000
3.62250	-0.31103	-0.31103	1.19665	39.40168	40.59832	0.00000
3.62500	-0.31103	-0.31103	1.19665	39.40168	40.59832	0.00000
3.62750	-0.28906	-0.28906	6.35162	36.82419	43.17581	0.00000
3.63000	-0.28906	-0.28906	1.22115	39.38943	40.61057	0.00000
3.63250	-0.28906	-0.28906	1.22115	39.38943	40.61057	0.00000
3.63500	-0.28906	-0.28906	1.22115	39.38943	40.61057	0.00000
3.63750	-0.28906	-0.28906	1.22115	39.38943	40.61057	0.00000
3.64000	-0.28906	-0.28906	1.22115	39.38943	40.61057	0.00000
